"","PAD1","FCET","AGSBillions","YIR","PPIF","PPD1"
"2 Jun 2016",39.11,1239.6,12.98,1.26158320570537,197.5,46.33
"3 Jun 2016",41.23,1239.6,12.98,1.26158320570537,197.5,50.63
"4 Jun 2016",43.39,1239.6,12.98,1.26158320570537,197.5,51.89
"1 Jul 2016",44.24,1239.6,12.98,1.26158320570537,197.3,53.71
"2 Jul 2016",44.4,1239.6,12.98,1.26158320570537,197.3,54.19
"3 Jul 2016",47.66,1239.6,12.98,1.26158320570537,197.3,55.41
"4 Jul 2016",50.93,1239.6,12.98,1.26158320570537,197.3,55.39
"1 Aug 2016",50.14,1239.6,12.98,1.26158320570537,196.2,53.19
"2 Aug 2016",51.67,1239.6,12.98,1.26158320570537,196.2,54.1
"3 Aug 2016",47.28,1239.6,12.98,1.26158320570537,196.2,50.03
"4 Aug 2016",45.37,1239.6,12.98,1.26158320570537,196.2,48.8
"5 Aug 2016",45.08,1239.6,12.98,1.26158320570537,196.2,50.77
"1 Sep 2016",44.18,1239.6,12.98,1.26158320570537,196.1,49.58
"2 Sep 2016",44.2,1239.6,12.98,1.26158320570537,196.1,51.97
"3 Sep 2016",45.03,1239.6,12.98,1.26158320570537,196.1,51.96
"4 Sep 2016",46.4,1239.6,12.98,1.26158320570537,196.1,55.94
"1 Oct 2016",43.81,1239.6,12.98,1.26158320570537,194.6,49.83
"2 Oct 2016",44.61,1239.6,12.98,1.26158320570537,194.6,51.26
"3 Oct 2016",44.39,1239.6,12.98,1.26158320570537,194.6,52.3
"4 Oct 2016",44.32,1239.6,12.98,1.26158320570537,194.6,52.61
"1 Nov 2016",47.72,1239.6,12.98,1.26158320570537,193.4,55.52
"2 Nov 2016",48.91,1239.6,12.98,1.26158320570537,193.4,55.86
"3 Nov 2016",51.99,1239.6,12.98,1.26158320570537,193.4,59.81
"4 Nov 2016",55,1239.6,12.98,1.26158320570537,193.4,63.52
"5 Nov 2016",56.31,1239.6,12.98,1.26158320570537,193.4,63.65
"1 Dec 2016",54.83,1239.6,12.98,1.26158320570537,194.5,62.1
"2 Dec 2016",54.22,1239.6,12.98,1.26158320570537,194.5,62.97
"3 Dec 2016",54.81,1239.6,12.98,1.26158320570537,194.5,65.5
"4 Dec 2016",50.81,1239.6,12.98,1.26158320570537,194.5,65.31
"1 Jan 2017",46.1,1292.1,11.532,2.13011000365963,195.2,59.92
"2 Jan 2017",41.65,1292.1,11.532,2.13011000365963,195.2,57.93
"3 Jan 2017",39.5,1292.1,11.532,2.13011000365963,195.2,55.94
"4 Jan 2017",32.8,1292.1,11.532,2.13011000365963,195.2,48.17
"5 Jan 2017",31.97,1292.1,11.532,2.13011000365963,195.2,47.84
"1 Feb 2017",31,1292.1,11.532,2.13011000365963,195.5,48.55
"2 Feb 2017",31.73,1292.1,11.532,2.13011000365963,195.5,50.18
"3 Feb 2017",31.53,1292.1,11.532,2.13011000365963,195.5,49.77
"4 Feb 2017",33.71,1292.1,11.532,2.13011000365963,195.5,54.74
"1 Mar 2017",32.77,1292.1,11.532,2.13011000365963,196.7,53.61
"2 Mar 2017",31.86,1292.1,11.532,2.13011000365963,196.7,50.66
"3 Mar 2017",36.21,1292.1,11.532,2.13011000365963,196.7,49.7
"4 Mar 2017",35.58,1292.1,11.532,2.13011000365963,196.7,49.33
"1 Apr 2017",29.72,1292.1,11.532,2.13011000365963,197.2,42.46
"2 Apr 2017",26.99,1292.1,11.532,2.13011000365963,197.2,37.84
"3 Apr 2017",26.95,1292.1,11.532,2.13011000365963,197.2,37.66
"4 Apr 2017",21.67,1292.1,11.532,2.13011000365963,197.2,31.31
"1 May 2017",14.3,1292.1,11.532,2.13011000365963,198.9,26.88
"2 May 2017",15.11,1292.1,11.532,2.13011000365963,198.9,23.76
"3 May 2017",16.57,1292.1,11.532,2.13011000365963,198.9,24.5
"4 May 2017",14.27,1292.1,11.532,2.13011000365963,198.9,20.7
"5 May 2017",18.3,1292.1,11.532,2.13011000365963,198.9,20.39
"1 Jun 2017",16.96,1292.1,11.532,2.13011000365963,201.3,16.14
"2 Jun 2017",20.01,1292.1,11.532,2.13011000365963,201.3,19.78
"3 Jun 2017",19.5,1292.1,11.532,2.13011000365963,201.3,16.24
"4 Jun 2017",21.6,1292.1,11.532,2.13011000365963,201.3,16.38
"1 Jul 2017",22.35,1292.1,11.532,2.13011000365963,200.3,17.18
"2 Jul 2017",23.1,1292.1,11.532,2.13011000365963,200.3,15.77
"3 Jul 2017",29.33,1292.1,11.532,2.13011000365963,200.3,18.23
"4 Jul 2017",32.7,1292.1,11.532,2.13011000365963,200.3,18.9
"1 Aug 2017",30.52,1292.1,11.532,2.13011000365963,200.3,20.34
"2 Aug 2017",29.77,1292.1,11.532,2.13011000365963,200.3,20.35
"3 Aug 2017",28.05,1292.1,11.532,2.13011000365963,200.3,20.14
"4 Aug 2017",27.43,1292.1,11.532,2.13011000365963,200.3,20.53
"5 Aug 2017",28.57,1292.1,11.532,2.13011000365963,200.3,21.14
"1 Sep 2017",30.09,1292.1,11.532,2.13011000365963,198.5,20.68
"2 Sep 2017",33.74,1292.1,11.532,2.13011000365963,198.5,26.19
"3 Sep 2017",36.87,1292.1,11.532,2.13011000365963,198.5,28.9
"4 Sep 2017",36.93,1292.1,11.532,2.13011000365963,198.5,33.8
"1 Oct 2017",38.85,1292.1,11.532,2.13011000365963,198,41.17
"2 Oct 2017",38.07,1292.1,11.532,2.13011000365963,198,44.15
"3 Oct 2017",37.75,1292.1,11.532,2.13011000365963,198,41.02
"4 Oct 2017",36.36,1292.1,11.532,2.13011000365963,198,42.33
"5 Oct 2017",33.53,1292.1,11.532,2.13011000365963,198,27.78
"1 Nov 2017",32.82,1292.1,11.532,2.13011000365963,196.9,25.8
"2 Nov 2017",35.03,1292.1,11.532,2.13011000365963,196.9,27.46
"3 Nov 2017",36.82,1292.1,11.532,2.13011000365963,196.9,28.91
"4 Nov 2017",42.66,1292.1,11.532,2.13011000365963,196.9,36.91
"1 Dec 2017",47.62,1292.1,11.532,2.13011000365963,196.6,41.97
"2 Dec 2017",54.92,1292.1,11.532,2.13011000365963,196.6,44.65
"3 Dec 2017",56.74,1292.1,11.532,2.13011000365963,196.6,47.14
"4 Dec 2017",54.69,1292.1,11.532,2.13011000365963,196.6,44.49
"1 Jan 2018",55.54,1304.2,13.669,2.44258329692818,196.6,48.13
"2 Jan 2018",57.81,1304.2,13.669,2.44258329692818,196.6,50.45
"3 Jan 2018",60.93,1304.2,13.669,2.44258329692818,196.6,53.37
"4 Jan 2018",62.45,1304.2,13.669,2.44258329692818,196.6,54.74
"5 Jan 2018",67.1,1304.2,13.669,2.44258329692818,196.6,55.17
"1 Feb 2018",66.95,1304.2,13.669,2.44258329692818,197.2,54.36
"2 Feb 2018",60.5,1304.2,13.669,2.44258329692818,197.2,40.69
"3 Feb 2018",59.29,1304.2,13.669,2.44258329692818,197.2,42.7
"4 Feb 2018",54.66,1304.2,13.669,2.44258329692818,197.2,38.76
"1 Mar 2018",52.47,1304.2,13.669,2.44258329692818,198.9,37.75
"2 Mar 2018",52.1,1304.2,13.669,2.44258329692818,198.9,36.44
"3 Mar 2018",49.96,1304.2,13.669,2.44258329692818,198.9,35.27
"4 Mar 2018",49.21,1304.2,13.669,2.44258329692818,198.9,35.27
"1 Apr 2018",47.55,1304.2,13.669,2.44258329692818,199.4,34.14
"2 Apr 2018",46.51,1304.2,13.669,2.44258329692818,199.4,34.83
"3 Apr 2018",42.82,1304.2,13.669,2.44258329692818,199.4,30.27
"4 Apr 2018",42.49,1304.2,13.669,2.44258329692818,199.4,29.73
"1 May 2018",42.76,1304.2,13.669,2.44258329692818,201.1,29.62
"2 May 2018",44.44,1304.2,13.669,2.44258329692818,201.1,29.7
"3 May 2018",45.64,1304.2,13.669,2.44258329692818,201.1,30.07
"4 May 2018",43.33,1304.2,13.669,2.44258329692818,201.1,27.1
"5 May 2018",42.56,1304.2,13.669,2.44258329692818,201.1,25.23
"1 Jun 2018",46.29,1304.2,13.669,2.44258329692818,200.2,30.7
"2 Jun 2018",47.68,1304.2,13.669,2.44258329692818,200.2,33.23
"3 Jun 2018",47.12,1304.2,13.669,2.44258329692818,200.2,33.55
"4 Jun 2018",48.69,1304.2,13.669,2.44258329692818,200.2,36.53
"1 Jul 2018",49.01,1304.2,13.669,2.44258329692818,198.8,36.84
"2 Jul 2018",48.56,1304.2,13.669,2.44258329692818,198.8,38.64
"3 Jul 2018",50.07,1304.2,13.669,2.44258329692818,198.8,43.07
"4 Jul 2018",53.52,1304.2,13.669,2.44258329692818,198.8,43.78
"5 Jul 2018",54.43,1304.2,13.669,2.44258329692818,198.8,41.52
"1 Aug 2018",54.08,1304.2,13.669,2.44258329692818,197.7,40.62
"2 Aug 2018",57.93,1304.2,13.669,2.44258329692818,197.7,42.52
"3 Aug 2018",57.27,1304.2,13.669,2.44258329692818,197.7,42.27
"4 Aug 2018",55.89,1304.2,13.669,2.44258329692818,197.7,41.4
"1 Sep 2018",53.75,1304.2,13.669,2.44258329692818,197.1,38.15
"2 Sep 2018",50.43,1304.2,13.669,2.44258329692818,197.1,33.59
"3 Sep 2018",50.33,1304.2,13.669,2.44258329692818,197.1,33.28
"4 Sep 2018",48.64,1304.2,13.669,2.44258329692818,197.1,30.23
"1 Oct 2018",47.36,1304.2,13.669,2.44258329692818,197.4,30.21
"2 Oct 2018",43.31,1304.2,13.669,2.44258329692818,197.4,28.77
"3 Oct 2018",38.35,1304.2,13.669,2.44258329692818,197.4,25.66
"4 Oct 2018",38.13,1304.2,13.669,2.44258329692818,197.4,25.56
"5 Oct 2018",36.59,1304.2,13.669,2.44258329692818,197.4,25.9
"1 Nov 2018",35.67,1304.2,13.669,2.44258329692818,197.2,25.39
"2 Nov 2018",35.14,1304.2,13.669,2.44258329692818,197.2,25.77
"3 Nov 2018",33.61,1304.2,13.669,2.44258329692818,197.2,25.51
"4 Nov 2018",34.03,1304.2,13.669,2.44258329692818,197.2,26.05
"1 Dec 2018",32.55,1304.2,13.669,2.44258329692818,198,25.28
"2 Dec 2018",32.84,1304.2,13.669,2.44258329692818,198,25.28
"3 Dec 2018",33.15,1304.2,13.669,2.44258329692818,198,25.19
"4 Dec 2018",34,1304.2,13.669,2.44258329692818,198,24.96
"1 Jan 2019",30.95,1252,22.447,1.81221007526015,198.3,23.51
"2 Jan 2019",30.44,1252,22.447,1.81221007526015,198.3,23.12
"3 Jan 2019",31.48,1252,22.447,1.81221007526015,198.3,23.18
"4 Jan 2019",31.11,1252,22.447,1.81221007526015,198.3,23.07
"5 Jan 2019",29.8,1252,22.447,1.81221007526015,198.3,20.29
"1 Feb 2019",30.17,1252,22.447,1.81221007526015,198.8,18.94
"2 Feb 2019",32.17,1252,22.447,1.81221007526015,198.8,19.14
"3 Feb 2019",29.84,1252,22.447,1.81221007526015,198.8,14.1
"4 Feb 2019",26.68,1252,22.447,1.81221007526015,198.8,11.48
"1 Mar 2019",26.44,1252,22.447,1.81221007526015,199.4,11.79
"2 Mar 2019",21.99,1252,22.447,1.81221007526015,199.4,11.79
"3 Mar 2019",18.77,1252,22.447,1.81221007526015,199.4,12.28
"4 Mar 2019",18.35,1252,22.447,1.81221007526015,199.4,14.46
"1 Apr 2019",20.63,1252,22.447,1.81221007526015,201.1,16.38
"2 Apr 2019",18.09,1252,22.447,1.81221007526015,201.1,14.28
"3 Apr 2019",14.12,1252,22.447,1.81221007526015,201.1,11.88
"4 Apr 2019",12.35,1252,22.447,1.81221007526015,201.1,9
"5 Apr 2019",11.12,1252,22.447,1.81221007526015,201.1,8.41
"1 May 2019",9.83,1252,22.447,1.81221007526015,202,7.51
"2 May 2019",8.84,1252,22.447,1.81221007526015,202,7.15
"3 May 2019",9.38,1252,22.447,1.81221007526015,202,7.75
"4 May 2019",12.1,1252,22.447,1.81221007526015,202,12.64
"1 Jun 2019",12.92,1252,22.447,1.81221007526015,202.2,13.81
"2 Jun 2019",10.58,1252,22.447,1.81221007526015,202.2,9.38
"3 Jun 2019",10.73,1252,22.447,1.81221007526015,202.2,8.85
"4 Jun 2019",10.1,1252,22.447,1.81221007526015,202.2,8.33
"1 Jul 2019",9.96,1252,22.447,1.81221007526015,202,8.3
"2 Jul 2019",10.83,1252,22.447,1.81221007526015,202,9.07
"3 Jul 2019",9.79,1252,22.447,1.81221007526015,202,8.79
"4 Jul 2019",10.85,1252,22.447,1.81221007526015,202,10.01
"5 Jul 2019",13.65,1252,22.447,1.81221007526015,202,10.84
"1 Aug 2019",18.98,1252,22.447,1.81221007526015,202.2,14.51
"2 Aug 2019",24.18,1252,22.447,1.81221007526015,202.2,22.21
"3 Aug 2019",26.4,1252,22.447,1.81221007526015,202.2,23.44
"4 Aug 2019",27.84,1252,22.447,1.81221007526015,202.2,23.99
"1 Sep 2019",29.54,1252,22.447,1.81221007526015,202.2,24.22
"2 Sep 2019",31.03,1252,22.447,1.81221007526015,202.2,27.36
"3 Sep 2019",34.2,1252,22.447,1.81221007526015,202.2,35.77
"4 Sep 2019",39.01,1252,22.447,1.81221007526015,202.2,48.13
"1 Oct 2019",39.41,1252,22.447,1.81221007526015,201.8,48.54
"2 Oct 2019",36.81,1252,22.447,1.81221007526015,201.8,47.61
"3 Oct 2019",39.78,1252,22.447,1.81221007526015,201.8,51.33
"4 Oct 2019",37.31,1252,22.447,1.81221007526015,201.8,45.31
"5 Oct 2019",33.76,1252,22.447,1.81221007526015,201.8,34.92
"1 Nov 2019",27.95,1252,22.447,1.81221007526015,203.2,21.69
"2 Nov 2019",29.91,1252,22.447,1.81221007526015,203.2,30.86
"3 Nov 2019",29.69,1252,22.447,1.81221007526015,203.2,29.9
"4 Nov 2019",32.95,1252,22.447,1.81221007526015,203.2,29.9
"1 Dec 2019",31.84,1252,22.447,1.81221007526015,203,26.93
"2 Dec 2019",27.96,1252,22.447,1.81221007526015,203,17.19
"3 Dec 2019",27.06,1252,22.447,1.81221007526015,203,16.37
"4 Dec 2019",25.63,1252,22.447,1.81221007526015,203,12.84
"5 Dec 2019",24.2,1252,22.447,1.81221007526015,203,12.46
"1 Jan 2020",24.06,1310.8,46.092,1.23358439630637,202.4,12.96
"2 Jan 2020",23.3,1310.8,46.092,1.23358439630637,202.4,11.67
"3 Jan 2020",24.87,1310.8,46.092,1.23358439630637,202.4,12.83
"4 Jan 2020",26.68,1310.8,46.092,1.23358439630637,202.4,16.74
"1 Feb 2020",25.7,1310.8,46.092,1.23358439630637,200.9,15.37
"2 Feb 2020",24.15,1310.8,46.092,1.23358439630637,200.9,16.09
"3 Feb 2020",23.51,1310.8,46.092,1.23358439630637,200.9,15.57
"4 Feb 2020",23.02,1310.8,46.092,1.23358439630637,200.9,15.85
"1 Mar 2020",23.79,1310.8,46.092,1.23358439630637,201,16.47
"2 Mar 2020",24.29,1310.8,46.092,1.23358439630637,201,20.3
"3 Mar 2020",24.91,1310.8,46.092,1.23358439630637,201,28.06
"4 Mar 2020",25.06,1310.8,46.092,1.23358439630637,201,26.03
"5 Mar 2020",25.21,1310.8,46.092,1.23358439630637,201,24.29
"1 Apr 2020",25.52,1310.8,46.092,1.23358439630637,201.7,20.36
"2 Apr 2020",25.58,1310.8,46.092,1.23358439630637,201.7,19.86
"3 Apr 2020",26.92,1310.8,46.092,1.23358439630637,201.7,19.7
"4 Apr 2020",28.7,1310.8,46.092,1.23358439630637,201.7,19.11
"1 May 2020",30.77,1310.8,46.092,1.23358439630637,216.3,18.67
"2 May 2020",34.31,1310.8,46.092,1.23358439630637,216.3,20.01
"3 May 2020",35.54,1310.8,46.092,1.23358439630637,216.3,18.19
"4 May 2020",34.35,1310.8,46.092,1.23358439630637,216.3,16.33
"1 Jun 2020",35.89,1310.8,46.092,1.23358439630637,204.4,14.64
"2 Jun 2020",38.62,1310.8,46.092,1.23358439630637,204.4,16.49
"3 Jun 2020",43.74,1310.8,46.092,1.23358439630637,204.4,22.28
"4 Jun 2020",44.75,1310.8,46.092,1.23358439630637,204.4,23.99
"5 Jun 2020",45.43,1310.8,46.092,1.23358439630637,204.4,27.53
"1 Jul 2020",48.51,1310.8,46.092,1.23358439630637,202.1,35.45
"2 Jul 2020",51.4,1310.8,46.092,1.23358439630637,202.1,32.02
"3 Jul 2020",55.63,1310.8,46.092,1.23358439630637,202.1,38.89
"4 Jul 2020",56.03,1310.8,46.092,1.23358439630637,202.1,41.18
"1 Aug 2020",54.01,1310.8,46.092,1.23358439630637,201.5,37.65
"2 Aug 2020",52.91,1310.8,46.092,1.23358439630637,201.5,33.83
"3 Aug 2020",54.01,1310.8,46.092,1.23358439630637,201.5,35.35
"4 Aug 2020",57.62,1310.8,46.092,1.23358439630637,201.5,40.3
"1 Sep 2020",57.46,1310.8,46.092,1.23358439630637,201.8,36.28
"2 Sep 2020",57.08,1310.8,46.092,1.23358439630637,201.8,34.36
"3 Sep 2020",57.52,1310.8,46.092,1.23358439630637,201.8,35.24
"4 Sep 2020",58.52,1310.8,46.092,1.23358439630637,201.8,36.55
"5 Sep 2020",61.95,1310.8,46.092,1.23358439630637,201.8,38.86
"1 Oct 2020",62.88,1310.8,46.092,1.23358439630637,203.2,38.82
"2 Oct 2020",64.82,1310.8,46.092,1.23358439630637,203.2,41.12
"3 Oct 2020",65.96,1310.8,46.092,1.23358439630637,203.2,40.86
"4 Oct 2020",64.42,1310.8,46.092,1.23358439630637,203.2,37.85
"1 Nov 2020",62.37,1310.8,46.092,1.23358439630637,205,34.94
"2 Nov 2020",64.45,1310.8,46.092,1.23358439630637,205,39.05
"3 Nov 2020",64.63,1310.8,46.092,1.23358439630637,205,39.16
"4 Nov 2020",67.41,1310.8,46.092,1.23358439630637,205,45.28
"1 Dec 2020",66.85,1310.8,46.092,1.23358439630637,204.6,43.31
"2 Dec 2020",67.41,1310.8,46.092,1.23358439630637,204.6,45.25
"3 Dec 2020",66.97,1310.8,46.092,1.23358439630637,204.6,42.34
"4 Dec 2020",67.03,1310.8,46.092,1.23358439630637,204.6,42.27
"5 Dec 2020",66.41,1310.8,46.092,1.23358439630637,204.6,40.73
"1 Jan 2021",61.6,1220.4,27.839,4.69785886363739,205,37.36
"2 Jan 2021",61.76,1220.4,27.839,4.69785886363739,205,36.88
"3 Jan 2021",63.47,1220.4,27.839,4.69785886363739,205,37.92
"4 Jan 2021",62.32,1220.4,27.839,4.69785886363739,205,37.05
"1 Feb 2021",64.36,1220.4,27.839,4.69785886363739,208.6,40.29
"2 Feb 2021",64.68,1220.4,27.839,4.69785886363739,208.6,39
"3 Feb 2021",64.46,1220.4,27.839,4.69785886363739,208.6,38.62
"4 Feb 2021",63.9,1220.4,27.839,4.69785886363739,208.6,37.17
"1 Mar 2021",61.67,1220.4,27.839,4.69785886363739,211.8,35.99
"2 Mar 2021",66.54,1220.4,27.839,4.69785886363739,211.8,44.85
"3 Mar 2021",65.85,1220.4,27.839,4.69785886363739,211.8,46.03
"4 Mar 2021",64.21,1220.4,27.839,4.69785886363739,211.8,49.02
"5 Mar 2021",63.41,1220.4,27.839,4.69785886363739,211.8,48.43
"1 Apr 2021",64.36,1220.4,27.839,4.69785886363739,217.7,50.3
"2 Apr 2021",62.55,1220.4,27.839,4.69785886363739,217.7,50.15
"3 Apr 2021",64.68,1220.4,27.839,4.69785886363739,217.7,54.23
"4 Apr 2021",68.27,1220.4,27.839,4.69785886363739,217.7,58.15
"1 May 2021",65.64,1220.4,27.839,4.69785886363739,223.9,52.07
"2 May 2021",61.15,1220.4,27.839,4.69785886363739,223.9,42.14
"3 May 2021",59.69,1220.4,27.839,4.69785886363739,223.9,42.75
"4 May 2021",61.36,1220.4,27.839,4.69785886363739,223.9,56.22
"1 Jun 2021",59,1220.4,27.839,4.69785886363739,228.9,45.64
"2 Jun 2021",61.21,1220.4,27.839,4.69785886363739,228.9,45.65
"3 Jun 2021",60.12,1220.4,27.839,4.69785886363739,228.9,44
"4 Jun 2021",60.68,1220.4,27.839,4.69785886363739,228.9,42.4
"5 Jun 2021",58.52,1220.4,27.839,4.69785886363739,228.9,39.86
"1 Jul 2021",57.52,1220.4,27.839,4.69785886363739,225.335,35.77
"2 Jul 2021",55.78,1220.4,27.839,4.69785886363739,225.335,32.93
"3 Jul 2021",54.06,1220.4,27.839,4.69785886363739,225.335,30.56
"4 Jul 2021",53.54,1220.4,27.839,4.69785886363739,225.335,29.36
"1 Aug 2021",54.17,1220.4,27.839,4.69785886363739,229.188,30.06
"2 Aug 2021",56.22,1220.4,27.839,4.69785886363739,229.188,34.6
"3 Aug 2021",56.28,1220.4,27.839,4.69785886363739,229.188,34.69
"4 Aug 2021",55.61,1220.4,27.839,4.69785886363739,229.188,33.14
"5 Aug 2021",55.52,1220.4,27.839,4.69785886363739,229.188,30.55
"1 Sep 2021",54.86,1220.4,27.839,4.69785886363739,231.889,31.07
"2 Sep 2021",58.45,1220.4,27.839,4.69785886363739,231.889,35.57
"3 Sep 2021",60.87,1220.4,27.839,4.69785886363739,231.889,36.9
"4 Sep 2021",62.65,1220.4,27.839,4.69785886363739,231.889,37.04
"1 Oct 2021",62.36,1220.4,27.839,4.69785886363739,229.355,38.84
"2 Oct 2021",62.53,1220.4,27.839,4.69785886363739,229.355,37.49
"3 Oct 2021",61.68,1220.4,27.839,4.69785886363739,229.355,34.75
"4 Oct 2021",64.21,1220.4,27.839,4.69785886363739,229.355,37.44
"1 Nov 2021",62.78,1220.4,27.839,4.69785886363739,229.493,36.18
"2 Nov 2021",62.95,1220.4,27.839,4.69785886363739,229.493,36.23
"3 Nov 2021",63.47,1220.4,27.839,4.69785886363739,229.493,36.93
"4 Nov 2021",65.51,1220.4,27.839,4.69785886363739,229.493,39.57
"5 Nov 2021",69.05,1220.4,27.839,4.69785886363739,229.493,42.1
"1 Dec 2021",72,1220.4,27.839,4.69785886363739,229.617,46.74
"2 Dec 2021",73.95,1220.4,27.839,4.69785886363739,229.617,50.43
"3 Dec 2021",72.42,1220.4,27.839,4.69785886363739,229.617,49.96
"4 Dec 2021",73.49,1220.4,27.839,4.69785886363739,229.617,52.04
